,accident_id,date,year,icao,iata,name,state,country,country_code,lat,lon
618,ACC508,1980-05-13,1980,MUVR,VRA,Varadero Airport,,Cuba,CU,23.0344009399,-81.4353027344
619,ACC509,1980-05-19,1980,KPBI,PBI,West Palm Beach International Airport,FL,United States of America,US,26.6831616666667,-80.0955919444444
620,ACC510,1980-06-08,1980,FNUB,SDD,Lubango Airport,,Angola,AO,-14.9246997833,13.5749998093
621,ACC511,1980-06-12,1980,UTDL,LBD,Leninabad Airport,,Tajikistan,TJ,40.2154006958,69.6947021484
622,ACC513,1980-06-22,1980,KBAK,CLU,Columbus Municipal Airport,IN,United States of America,US,39.261915,-85.8963388888889
623,ACC515,1980-07-07,1980,MMEP,TPQ,Tepic Airport,,Mexico,MX,21.419500351,-104.8430023193
624,ACC518,1980-08-03,1980,PATG,TOG,Togiak Village Airport,AK,United States of America,US,59.0535555555556,-160.396777777778
625,ACC524,1980-08-19,1980,OERY,RUH,Riyadh International Airport,,Saudi Arabia,SA,24.7098007202,46.7252006531
626,ACC530,1980-09-22,1980,BIBK,BJD,Bakkafjördur Airport,,Iceland,IS,66.0218963623,-14.8243999481
627,ACC534,1980-12-22,1980,OEDR,DHA,Dhahran International Airport,,Saudi Arabia,SA,26.2653999329,50.1520004272
628,ACC536,1981-03-02,1981,OPKC,KHI,Karachi International Airport,,Pakistan,PK,24.9064998627,67.1607971191
629,ACC537,1981-04-28,1981,UEBB,BQJ,Batagay Airport,,Russia,RU,67.6480026245,134.6950073242
630,ACC540,1981-05-20,1981,MMPS,PXM,Puerto Escondido Airport,,Mexico,MX,15.8768997192,-97.0891036987
631,ACC544,1981-06-14,1981,xxxx,xxx,Severomuysk,,Russia,RU,56.17471,113.5783
632,ACC547,1981-07-01,1981,PAPN,PIP,Pilot Point Airport,AK,United States of America,US,57.5803805555556,-157.571956944444
633,ACC548,1981-07-08,1981,KSBA,SBA,Santa Barbara Municipal Airport,CA,United States of America,US,34.4261913611111,-119.841492694444
634,ACC549,1981-07-14,1981,PAEN,ENA,Kenai Airport,AK,United States of America,US,60.5732777777778,-151.244833333333
635,ACC550,1981-07-15,1981,PADQ,ADQ,Kodiak Airport,AK,United States of America,US,57.7497938888889,-152.493943611111
636,ACC551,1981-07-20,1981,HCMM,MGQ,Mogadishu International Airport,,Somalia,SO,2.0144400597,45.3046989441
637,ACC552,1981-07-31,1981,xxxx,xxx,Penonomé,,Panama,PA,8.51403,-80.35455
638,ACC553,1981-07-31,1981,SHCR,LGR,Cochrane Airport,,Chile,CL,-47.2438011169,-72.5884017944
639,ACC554,1981-08-29,1981,UIAA,HTA,Chita Airport,,Russia,RU,52.0262985229,113.3059997559
640,ACC559,1981-10-06,1981,EHRD,RTM,Rotterdam Airport,,Netherlands,NL,51.9569015503,4.4372200966
641,ACC560,1981-11-16,1981,UNKL,KJA,Krasnoyarsk Airport,,Russia,RU,56.1729011536,92.4933013916
642,ACC568,1982-02-09,1982,RPLL,MNL,Manila International Airport,,Philippines,PH,14.508600235,121.019996643
643,ACC574,1982-03-11,1982,ENBV,BVG,Berlevåg Airport,,Norway,NO,70.8713989258,29.0342006683
644,ACC577,1982-03-26,1982,EDMO,OBF,Oberpfaffenhofen Airport,,Germany,DE,48.081401825,11.2831001282
645,ACC580,1982-05-06,1982,KTEB,TEB,Teterboro Airport,NJ,United States of America,US,40.8501111111111,-74.0608333333333
646,ACC581,1982-05-09,1982,xxxx,MKX,Mukalla Airport,,Yemen,YE,14.54555,49.1281
647,ACC583,1982-05-11,1982,LHBS,xxx,Budaörs Airport,,Hungary,HU,47.4510993958,18.9806003571
648,ACC591,1982-06-12,1982,SWEI,ERN,Eirunepé Airport,AM,Brazil,BR,-6.6395301819,-69.8797988892
649,ACC592,1982-07-11,1982,RPMJ,JOL,Jolo Airport,,Philippines,PH,6.0536699295,121.0110015869
650,ACC598,1982-09-01,1982,SEZP,xxx,Zumba Airport,,Ecuador,EC,-4.82328,-79.27759
651,ACC599,1982-09-03,1982,SBTU,TUR,Tucurui Airport,PA,Brazil,BR,-3.7860100269,-49.7202987671
652,ACC603,1982-12-07,1982,KSAF,SAF,Santa Fe Airport,NM,United States of America,US,35.6171111111111,-106.089416666667
653,ACC604,1982-12-23,1982,URRR,ROV,Rostov Airport,,Russia,RU,47.2582015991,39.8180999756
654,ACC605,1983-01-11,1983,KPHL,PHL,Philadelphia International Airport,PA,United States of America,US,39.8720838888889,-75.2406630555556
655,ACC607,1983-01-20,1983,KSEA,SEA,Seattle/Tacoma International Airport,WA,United States of America,US,47.4498888888889,-122.311777777778
656,ACC609,1983-03-10,1983,OARG,URZ,Uruzgan Airport,,Afghanistan,AF,33.22818,66.9678
657,ACC610,1983-03-11,1983,SVMI,CCS,Caracas Airport,,Venezuela,VE,10.6031169891,-66.9905853271
658,ACC611,1983-03-29,1983,UGSP,xxx,Poti Airport,,Georgia,GE,42.1629024102,41.7058074474
659,ACC612,1983-04-07,1983,PAOM,OME,Nome Airport,AK,United States of America,US,64.5125555555556,-165.444388888889
660,ACC613,1983-04-19,1983,URMN,NAL,Nalchik Airport,,Russia,RU,43.5129013062,43.6366004944
661,ACC618,1983-06-02,1983,KDFW,DFW,Dallas/Fort Worth International Airport,TX,United States of America,US,32.8972330555556,-97.0376947222222
662,ACC621,1983-07-01,1983,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
663,ACC630,1983-08-28,1983,YWDH,WNR,Windorah Airport,QLD,Australia,AU,-25.4130992889,142.6670074463
664,ACC631,1983-09-02,1983,CYBL,YBL,Campbell River Airport,BC,Canada,CA,49.9508018494,-125.2710037231
665,ACC632,1983-09-23,1983,OPKC,KHI,Karachi International Airport,,Pakistan,PK,24.9064998627,67.1607971191
666,ACC633,1983-09-28,1983,RCFN,TTT,Taitung Airport,,Taiwan,TW,22.7549991608,121.1019973755
667,ACC634,1983-10-07,1983,SBCG,CGR,Campo Grande Internacional Airport,MS,Brazil,BR,-20.4687004089,-54.6725006104
668,ACC635,1983-10-08,1983,xxxx,xxx,Lonkin,,Myanmar,MM,19.72682,96.07529
669,ACC639,1983-11-23,1983,CZSJ,ZSJ,Sandy Lake Airport,ON,Canada,CA,53.064201355,-93.3443984985
670,ACC640,1983-11-28,1983,DNMM,LOS,Lagos/Ikeja International Airport,,Nigeria,NG,6.5773701668,3.321160078
671,ACC642,1983-12-17,1983,CYEV,YEV,Inuvik/Mike Zubko Airport,NT,Canada,CA,68.3041992188,-133.483001709
672,ACC645,1984-01-28,1984,UWWW,KUF,Kuybyshev Airport,,Russia,RU,53.504901886,50.1642990112
673,ACC647,1984-02-20,1984,YBTL,TSV,Townsville Airport,QLD,Australia,AU,-19.2525005341,146.7649993896
674,ACC650,1984-03-16,1984,SLTR,TDD,Trinidad Airport,,Bolivia,BO,-14.8186998367,-64.9179992676
675,ACC659,1984-07-21,1984,NSTU,PPG,Pago Pago International Airport,,American Samoa,AS,-14.3316622222222,-170.711503055556
676,ACC661,1984-08-19,1984,EGNX,EMA,East Midlands Airport,,United Kingdom,GB,52.8311004639,-1.3280600309
677,ACC663,1984-09-06,1984,AYTB,TBG,Tabubil Airport,,Papua New Guinea,PG,-5.2786102295,141.2259979248
678,ACC664,1984-09-16,1984,EPOP,xxx,Opole/Polska Nowa Wies Airport,,Poland,PL,50.6333007812,17.7817001343
679,ACC665,1984-10-09,1984,CZFN,ZFN,Tulita Airport,NT,Canada,CA,64.9096984863,-125.5729980469
680,ACC666,1984-10-11,1984,CYAY,YAY,St. Anthony Airport,NL,Canada,CA,51.3918991089,-56.0830993652
681,ACC667,1984-10-11,1984,URKK,KRR,Krasnodar Airport,,Russia,RU,45.0346984863,39.170501709
682,ACC671,1984-11-20,1984,SELO,LOH,Loja Airport,,Ecuador,EC,-3.9958899021,-79.3719024658
683,ACC673,1984-12-04,1984,OMDB,DXB,Dubai Airport,,United Arab Emirates,AE,25.2527999878,55.3643989563
684,ACC674,1984-12-04,1984,UUBA,KMW,Kostroma Airport,,Russia,RU,57.7969017029,41.0194015503
685,ACC675,1984-12-06,1984,KJAX,JAX,Jacksonville International Airport,FL,United States of America,US,30.4940455555556,-81.6878466666667
686,ACC676,1984-12-20,1984,HTDA,DAR,Dar es Salaam International Airport,,Tanzania,TZ,-6.8781099319,39.2025985718
687,ACC677,1984-12-23,1984,UNKL,KJA,Krasnoyarsk Airport,,Russia,RU,56.1729011536,92.4933013916
688,ACC680,1985-01-18,1985,ZSNJ,NKG,Nanjing Dajiaochang Airport,,China,CN,31.7420005798,118.8619995117
689,ACC681,1985-01-23,1985,SKNV,NVA,Neiva Airport,,Colombia,CO,2.95015,-75.294
690,ACC682,1985-02-01,1985,xxxx,xxx,Ridgeland Airport,SC,United States of America,US,32.49436,-80.98997
691,ACC685,1985-02-22,1985,GATB,TOM,Tombouctou Airport,,Mali,ML,16.7304992676,-3.0075800419
692,ACC691,1985-05-09,1985,KLWT,LWT,Lewistown Municipal Airport,MT,United States of America,US,47.04925,-109.466694444444
693,ACC692,1985-05-31,1985,KBNA,BNA,Nashville Metropolitan Airport,TN,United States of America,US,36.124475,-86.6781805555556
694,ACC697,1985-07-10,1985,UTSL,KSQ,Karshi Airport,,Uzbekistan,UZ,38.8335990906,65.9215011597
695,ACC699,1985-08-02,1985,KFLL,FLL,Fort Lauderdale International Airport,FL,United States of America,US,26.0716666666667,-80.1496944444444
696,ACC700,1985-08-20,1985,PANC,ANC,Anchorage International Airport,AK,United States of America,US,61.1740847222222,-149.9981375
697,ACC702,1985-09-04,1985,OAKN,KDH,Kandahar Airport,,Afghanistan,AF,31.5058002472,65.8478012085
698,ACC703,1985-09-29,1985,xxxx,xxx,Jenkinsburg,GA,United States of America,US,33.32404,-84.03474
699,ACC704,1985-10-11,1985,UGKO,KUT,Kutaisi Airport,,Georgia,GE,42.176700592,42.4826011658
700,ACC705,1985-10-22,1985,PANC,ANC,Anchorage International Airport,AK,United States of America,US,61.1740847222222,-149.9981375
701,ACC707,1985-11-01,1985,PABE,BET,Bethel Airport,AK,United States of America,US,60.7785555555556,-161.837166666667
702,ACC709,1985-11-10,1985,KMMU,MMU,Morristown Municipal Airport,NJ,United States of America,US,40.7993383333333,-74.4148886111111
703,ACC717,1986-02-17,1986,xxxx,xxx,Molodezhnaya Ice Station,,Antarctica,AQ,-80.41318,20.67103
704,ACC719,1986-03-02,1986,UWKS,CSY,Cheboksary Airport,,Russia,RU,56.0903015137,47.3473014832
705,ACC720,1986-03-20,1986,PAAQ,PAQ,Palmer Municipal Airport,AK,United States of America,US,61.5949166666667,-149.088722222222
706,ACC721,1986-03-24,1986,xxxx,xxx,Snegamook Lake,NL,Canada,CA,54.1105,-112.47574
707,ACC722,1986-03-25,1986,UGGG,TBS,Tbilisi Airport,,Georgia,GE,41.6692008972,44.95470047
708,ACC724,1986-06-10,1986,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
709,ACC725,1986-06-22,1986,UWPP,PEZ,Penza Airport,,Russia,RU,53.1105995178,45.0210990906
710,ACC726,1986-06-27,1986,KBYG,BYG,Buffalo Municipal Airport,WY,United States of America,US,44.3810833333333,-106.721805555556
711,ACC730,1986-08-28,1986,KLIT,LIT,Little Rock National Airport,AR,United States of America,US,34.7294413888889,-92.2247772222222
712,ACC731,1986-09-05,1986,OPKC,KHI,Karachi International Airport,,Pakistan,PK,24.9064998627,67.1607971191
713,ACC732,1986-09-20,1986,UWUU,UFA,Ufa Airport,,Russia,RU,54.5574989319,55.8744010925
714,ACC734,1986-10-19,1986,FLBA,MMQ,Mbala Airport,,Zambia,ZM,-8.85916996,31.3363990784
715,ACC736,1986-10-23,1986,OPLA,LHE,Lahore Airport,,Pakistan,PK,31.5216007233,74.4036026001
716,ACC737,1986-10-28,1986,xxxx,SSB,Christiansted Harbor Seaplane Base,Saint Croix,U.S. Virgin Islands,VI,17.74672,-64.70418
717,ACC741,1986-12-10,1986,xxxx,xxx,Elyria Airport,OH,United States of America,US,41.62239,-83.63362
718,ACC743,1986-12-27,1986,NFNS,SVU,Savusavu Airport,,Fiji,FJ,-16.8027992249,179.341003418
719,ACC745,1987-01-12,1987,CYSN,YCM,St. Catharines Airport,ON,Canada,CA,43.1916999817,-79.1716995239
720,ACC746,1987-01-15,1987,KPIH,PIH,Pocatello Airport,ID,United States of America,US,42.9097925,-112.595918888889
721,ACC755,1987-05-11,1987,CYTL,YTL,Big Trout Airport,ON,Canada,CA,53.8177986145,-89.8968963623
722,ACC758,1987-05-25,1987,WAJW,WMX,Wamena Airport,,Indonesia,ID,-4.1025099754,138.9570007324
723,ACC759,1987-06-11,1987,OAKN,KDH,Kandahar Airport,,Afghanistan,AF,31.5058002472,65.8478012085
724,ACC761,1987-06-21,1987,VYHH,HEH,Heho Airport,,Myanmar,MM,20.7469997406,96.7919998169
725,ACC764,1987-07-17,1987,KHWD,HWD,Hayward Air Terminal,CA,United States of America,US,37.6589285277778,-122.121737166667
726,ACC768,1987-08-31,1987,VTSS,HDY,Hat Yai Airport,,Thailand,TH,6.9332098961,100.392997742
727,ACC770,1987-09-21,1987,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
728,ACC773,1987-10-08,1987,KMEM,MEM,Memphis International Airport,TN,United States of America,US,35.0424113888889,-89.9766791666667
729,ACC775,1987-10-15,1987,KRIU,xxx,Rancho Murieta,CA,United States of America,US,38.4867777777778,-121.102777777778
730,ACC776,1987-10-19,1987,EGNV,MME,Teesside International Airport,,United Kingdom,GB,54.5092010498,-1.4294099808
731,ACC779,1987-10-23,1987,KOAK,OAK,Oakland International Airport,CA,United States of America,US,37.72125,-122.221138888889
732,ACC780,1987-10-31,1987,KELP,ELP,El Paso International Airport,TX,United States of America,US,31.8073333333333,-106.376361111111
733,ACC781,1987-11-10,1987,CYYE,YYE,Fort Nelson Airport,BC,Canada,CA,58.8363990784,-122.5970001221
734,ACC783,1987-11-23,1987,PADQ,ADQ,Kodiak Airport,AK,United States of America,US,57.7497938888889,-152.493943611111
735,ACC784,1987-11-27,1987,NZWN,WLG,Wellington International Airport,,New Zealand,NZ,-41.3272018433,174.804992676
736,ACC785,1987-12-04,1987,CYBD,QBC,Bella Coola Airport,BC,Canada,CA,52.3875007629,-126.5960006714
737,ACC786,1987-12-07,1987,KLAX,LAX,Los Angeles International Airport,CA,United States of America,US,33.9424963888889,-118.408048611111
738,ACC789,1988-01-08,1988,KMEM,MEM,Memphis International Airport,TN,United States of America,US,35.0424113888889,-89.9766791666667
739,ACC791,1988-01-19,1988,RCFN,TTT,Taitung Airport,,Taiwan,TW,22.7549991608,121.1019973755
740,ACC793,1988-01-24,1988,USNN,NJC,Nizhnevartovsk Airport,,Russia,RU,60.9492988586,76.4835968018
741,ACC794,1988-02-08,1988,EDDV,HAJ,Hannover Airport,,Germany,DE,52.461101532,9.6850795746
742,ACC796,1988-02-27,1988,USTR,TJM,Tyumen Airport,,Russia,RU,57.1896018982,65.3243026733
743,ACC798,1988-03-31,1988,HECA,CAI,Cairo International Airport,,Egypt,EG,30.1219005585,31.4055995941
744,ACC799,1988-04-12,1988,FABL,BFN,Bloemfontein International Airport,,South Africa,ZA,-29.0926990509,26.302400589
745,ACC801,1988-04-19,1988,xxxx,xxx,Muya Airport,,Russia,RU,68.78489,32.7596
746,ACC803,1988-04-28,1988,PHTO,ITO,Hilo International Airport,HI,United States of America,US,19.720263,-155.048470138889
747,ACC804,1988-05-06,1988,ENNM,OSY,Namsos Airport,,Norway,NO,64.4721984863,11.5785999298
748,ACC806,1988-05-24,1988,KTEB,TEB,Teterboro Airport,NJ,United States of America,US,40.8501111111111,-74.0608333333333
749,ACC807,1988-05-26,1988,EKBI,BLL,Billund Airport,,Denmark,DK,55.7402992249,9.1517801285
750,ACC810,1988-06-12,1988,SARE,RES,Resistencia Airport,CH,Argentina,AR,-27.45,-59.0561
751,ACC811,1988-06-16,1988,VYMK,MYT,Myitkyina Airport,,Myanmar,MM,25.383600235,97.3518981934
752,ACC816,1988-06-26,1988,LFSB,BSL,Basel/Mulhouse Airport,,France,FR,47.5895996094,7.5299100876
753,ACC817,1988-07-03,1988,OIKB,BND,Bandar Abbas Airport,,Iran,IR,27.2182998657,56.3777999878
754,ACC821,1988-07-30,1988,KTUS,TUS,Tucson International Airport,AZ,United States of America,US,32.1160691666667,-110.941013888889
755,ACC822,1988-08-02,1988,BGBW,UAK,Narsarsuaq Airport,,Greenland,GL,61.1604995728,-45.4259986877
756,ACC823,1988-08-17,1988,OPBW,BHV,Bahawalpur Airport,,Pakistan,PK,29.3481006622,71.7180023193
757,ACC824,1988-08-26,1988,UIKK,KCK,Kirensk Airport,,Russia,RU,57.7729988098,108.0640029907
758,ACC825,1988-08-26,1988,UEKK,xxx,Zhigansk Airport,,Russia,RU,53.21378,34.1832
759,ACC827,1988-08-31,1988,KDFW,DFW,Dallas/Fort Worth International Airport,TX,United States of America,US,32.8972330555556,-97.0376947222222
760,ACC828,1988-08-31,1988,MMPN,UPN,Uruapan Airport,,Mexico,MX,19.3966999054,-102.0390014648
761,ACC829,1988-09-05,1988,PASI,SIT,Sitka Airport,AK,United States of America,US,57.0468343611111,-135.361068694444
762,ACC830,1988-09-11,1988,KJAC,JAC,Jackson Hole Airport,WY,United States of America,US,43.6073333333333,-110.73775
763,ACC831,1988-09-15,1988,HABD,BJR,Bahar Dar Airport,,Ethiopia,ET,11.6080999374,37.3216018677
764,ACC833,1988-10-04,1988,UEST,IKS,Tiksi Airport,,Russia,RU,71.6977005005,128.9029998779
